ST_CASE,LATITUDE,LONGITUD
421105,39.98688611,-75.34119167
421106,41.534625,-75.73788889
421107,40.20244444,-75.48336111
421108,40.68008056,-80.10005833
421109,40.15747222,-76.05447222
421110,40.78697222,-76.13716667
421111,40.61705556,-79.43322222
421112,40.45897222,-80.18977778
421113,40.43379722,-77.15844444
421114,41.96038611,-76.00112222
421115,40.98343889,-75.44945833
421116,41.47161111,-75.60463889
421117,40.23386111,-78.91068889
421118,40.35702778,-76.45683333
421119,39.99889444,-79.4495
421120,39.82069444,-75.85819444
421121,40.63146667,-79.14389722
421122,41.05916667,-76.32875
421123,40.25316667,-75.80841667
421124,39.98219444,-75.36238889
421125,41.36014444,-76.88076667
421126,40.02430556,-75.94566667
421127,40.22880556,-75.28275556
421128,40.42102222,-79.92749167
421129,40.05795,-79.5622
421130,40.01919722,-77.09461667
421131,40.000675,-76.07935278
421132,41.79494444,-78.25058611
421133,39.86171111,-77.63065556
421134,40.48405556,-79.90711111
421135,39.867,-75.30916667
421136,40.01671111,-75.24266389
440001,42.00063611,-71.55626111
440002,42.005,-71.4977
440003,41.66663611,-71.50429444
440004,41.87159167,-71.53106111
440005,41.97772222,-71.48808056
440006,41.56988056,-71.3656
440007,41.793525,-71.45775
440008,41.70366389,-71.54041667
440009,41.59019444,-71.63776111
440010,41.82134444,-71.47263333
440011,41.81724444,-71.415075
440012,42.00896111,-71.42846389
440013,41.83870556,-71.40918611
440014,41.38309167,-71.82145278
440015,41.78766667,-71.50588056
440016,41.64829444,-71.46008333
440017,41.97368889,-71.45507778
440018,41.46674722,-71.62021667
440019,41.90373889,-71.44767778
440020,41.78065,-71.40082778
440021,77.7777,777.7777
440022,41.87798333,-71.39063889
440023,41.70915278,-71.39787778
440024,41.834725,-71.56455
440025,41.99648333,-71.52257778
440026,41.8123,-71.35787222
440027,41.73715833,-71.43988611
440029,41.52039167,-71.23322222
440030,41.74590278,-71.60098611
440031,41.54042778,-71.67710833
440032,41.86870833,-71.43076944
440033,41.76686944,-71.54418889
440034,41.71433611,-71.37805556
440035,41.67349167,-71.53017778
440036,42.00234167,-71.509
440037,41.77842778,-71.46996667
440038,41.83406111,-71.34825833
440039,41.87145556,-71.52878889
440040,41.87561667,-71.37984722
440041,41.94308056,-71.65922778
440042,41.81255,-71.42970556
440043,41.86678056,-71.40203333
440044,41.39278056,-71.7485
440045,41.84660556,-71.35323333
440046,41.59628056,-71.43920833
440048,41.39418889,-71.61156944
440049,41.99968889,-71.51623889
440050,41.76623056,-71.29526944
440051,41.86043889,-71.53036389
440052,41.79928611,-71.4416
440053,41.80918889,-71.38701111
440054,41.79775556,-71.44096111
440055,41.88548611,-71.34645
440056,41.83980833,-71.40879444
440058,41.50759444,-71.307825
440059,41.83836944,-71.4149
440060,41.94781667,-71.68249167
440061,41.86690278,-71.38455278
440062,41.95859722,-71.49210556
440063,41.79311944,-71.43768333
440064,42.01554722,-71.49726111
440065,41.82021111,-71.42761944
440066,41.87684167,-71.37927222
440067,41.73401389,-71.47924167
440068,41.79619444,-71.36929167
440069,41.84677778,-71.40506111
440070,41.76557222,-71.36111389
450001,32.43453333,-80.72544444
450002,33.59522778,-81.64554167
450003,33.04451944,-80.09301944
450004,33.90235278,-80.24945278
450005,33.83948611,-81.15480556
450006,34.68167222,-83.009175
450007,35.06625,-82.11634722
450008,33.85624444,-78.75803056
450009,35.0074,-80.92485
450010,32.79353889,-79.93191111
450011,33.74006944,-80.20796111
450012,34.02971944,-81.03198889
450013,34.18803333,-79.33332222
450014,34.67109444,-79.98388056
450015,34.97671944,-80.9931
450016,34.07316944,-81.00794167
450017,34.44495833,-81.77105278
450018,35.03023611,-81.96788056
450019,34.47601667,-82.66860278
450020,32.86568056,-80.02773889
450021,33.43321944,-81.71441111
450022,32.29713889,-81.08783056
450023,34.84728056,-82.44730833
450024,33.09085,-79.80493889
450025,34.22892222,-79.74904722
450026,33.95781111,-80.70466944
450027,34.19033889,-82.23676389
450028,34.28141944,-80.11505556
450029,35.04671944,-81.98303056
450030,34.65551944,-79.58274444
450031,33.73922778,-79.4483
450032,34.20576944,-79.99744444
450033,33.61209722,-80.39343056
450034,33.37434167,-80.52184722
450035,32.21579444,-80.70558611
450036,33.76999444,-78.97843611
450037,33.3089,-79.97441111
450038,34.042775,-80.32098889
450039,34.28057778,-80.08603889
450040,34.89098056,-80.95163889
450041,34.91183611,-80.97431944
450042,33.62627778,-80.68498889
450043,33.66576944,-78.96984444
450044,35.01616667,-82.48193889
450045,33.96122222,-79.80458333
450046,33.56365556,-80.90557222
450047,33.49996389,-81.90861944
450048,34.23347778,-80.73816944
450049,33.79091667,-81.04725278
450050,34.30783611,-81.12595556
450051,34.818875,-81.03383056
450052,34.74938056,-82.71028611
450053,33.56194444,-79.71102778
450054,35.16698056,-81.84334444
450055,32.96156111,-79.81623889
450057,33.48703889,-80.86221111
450058,34.53474722,-82.43586111
450059,34.73109444,-82.38969722
450060,34.47293611,-81.97420278
450061,34.17035,-80.93971111
450062,34.07386944,-80.95763889
450063,34.93751389,-82.19021667
450064,34.99793056,-81.99168611
450065,34.21418611,-80.70819167
450066,34.88748333,-82.06891111
450067,34.68480278,-82.30603333
450068,33.96283889,-80.94183889
450069,32.88338056,-80.0658
450070,33.40870278,-80.71099444
450071,33.87763056,-80.10233611
450072,34.64213611,-83.21626111
450073,32.78696111,-79.95421111
450074,34.10256389,-82.24458611
450075,33.89388056,-81.58073611
450076,33.06423056,-80.18076944
450077,33.37990556,-79.42854444
450078,33.03385833,-80.14334444
450079,34.87405278,-82.30813889
450080,33.68153611,-81.62651111
450081,35.169675,-81.98851389
450082,32.76975,-80.09378056
450083,34.54254722,-81.53939167
450084,34.89088889,-81.96952778
450085,33.70679167,-80.918725
450086,34.32265,-80.17501944
450087,33.59456667,-81.69124722
450088,34.886325,-82.77198056
450089,35.00401389,-80.85507222
450090,34.23887222,-80.61674167
450091,33.84113056,-79.76566944
450092,33.88207778,-78.60999444
450093,32.99846111,-80.09411944
450094,34.99883611,-82.31226667
450095,34.65083889,-82.48819167
450096,34.06575,-80.31828889
450097,33.030275,-80.09125556
450098,33.78981389,-78.77319444
450099,33.35128056,-80.42356111
450100,34.78316944,-80.57165556
450101,33.57387222,-79.42859722
450102,33.806275,-79.47913889
450103,34.88927222,-82.383575
450104,32.91648889,-80.0188
450105,34.91025,-81.01610278
450106,33.91240556,-80.32331944
450107,35.15012222,-81.49208056
450108,33.71299167,-80.20096389
450109,33.46986389,-80.79941111
450110,32.91629722,-79.88405556
450111,33.85358611,-78.69790556
450112,32.86643333,-80.28048333
450113,33.38288056,-79.85823056
450114,34.80412222,-82.43084444
450115,34.21943611,-79.25788889
450116,34.61431944,-79.8751
450117,33.37714444,-79.84228333
450118,32.31160556,-80.93466667
450119,32.36317222,-80.4516
450120,33.37626111,-79.9334
450121,34.62303056,-81.08715
450122,34.80634722,-81.01301944
450123,33.90498889,-80.21366389
450124,34.22393056,-79.79228056
450125,34.28713889,-80.91393889
450126,34.72072222,-82.57643056
450127,34.76895278,-82.34760556
450128,34.14825833,-82.14277778
450129,34.7103,-81.19081944
450130,33.95202778,-80.96676944
450131,33.93226944,-81.4844
450132,33.86468333,-79.09625833
450133,34.87564444,-82.14557222
450134,35.1661,-82.47063056
450135,33.46268333,-80.51376389
450136,33.41391944,-80.49721111
450137,32.44121667,-80.71943611
450138,33.15799167,-80.08302222
450139,33.11749167,-81.04708056
450140,34.24821944,-79.8227
450141,34.08613333,-81.22518056
450142,33.56646944,-81.8924
450143,32.7821,-79.98631111
450144,34.93983889,-81.92803889
450145,35.02496944,-82.33204722
450146,32.68545,-79.95948889
450147,32.85311111,-79.98803056
450148,34.03013056,-81.65059444
450149,33.6708,-78.9546
450150,34.95378889,-81.01463056
450151,34.84273056,-82.32996944
450152,32.92186944,-80.67098889
450153,32.7646,-80.24021944
450154,32.77490278,-80.79869722
450155,35.01458889,-80.96631111
450156,32.375825,-80.5873
450157,33.42679722,-79.29143889
450158,34.92936944,-81.98856944
450159,34.82016111,-82.41465
450160,32.70258889,-80.10843056
450161,34.00514444,-80.956375
450162,33.95158889,-81.24531944
450163,34.753675,-80.55441389
450164,32.9265,-80.03361944
450165,34.97251111,-82.50602222
450166,32.73583611,-80.80913333
450167,34.5591,-82.64306944
450168,34.03403056,-81.02816111
450169,34.25629167,-81.3123
450170,33.46065,-80.44475556
450171,34.98846111,-81.94643889
450172,34.08766944,-81.37455556
450173,33.36523056,-79.93736944
450174,32.64104722,-80.85273056
450175,33.39267222,-79.37050278
450176,34.55798611,-79.66128333
450177,34.04935278,-81.10498056
450178,32.93056944,-80.17253333
450179,32.77266389,-80.68723333
450180,33.68520278,-78.97039167
450181,32.90463889,-80.02086111
450182,33.92169722,-81.70771944
450183,33.98620278,-81.032775
450184,33.41901944,-79.17934167
450185,34.9744,-81.94066389
450186,33.19139444,-80.00643889
450188,34.97898333,-81.87196944
450189,34.00662222,-80.49084722
450190,34.94081389,-82.18580833
450191,33.40412222,-81.85445278
450192,32.80183056,-80.10893056
450193,32.43450556,-81.00516389
450194,34.61638056,-81.90053333
450195,33.93703889,-80.46258889
450197,34.19778611,-79.81933611
450198,33.93734722,-80.46691389
450199,33.95636111,-80.92993889
450200,34.68226111,-82.8479
450201,34.81550833,-80.41714722
450202,34.48665833,-79.39749444
450203,34.14475278,-79.85599722
450204,33.43323333,-80.69629722
450205,33.43386389,-79.13728611
450206,33.85213889,-81.65898056
450207,34.92520556,-81.83493056
450208,33.92300278,-80.38079722
450209,33.94776111,-80.61903056
450210,34.04124722,-78.96695833
450211,33.92196111,-79.15466944
450212,33.14021944,-81.25126944
450213,34.90448056,-82.98749722
450214,34.94761667,-81.95110833
450215,33.69914444,-80.45420278
450216,33.37786667,-80.82331667
450217,33.68581389,-78.974825
450218,33.14971389,-80.19186667
450219,33.52205,-81.97948056
450220,33.62648889,-81.39658889
450221,34.64925,-82.18193889
450222,33.90752222,-80.14609444
450223,33.03153056,-80.24535278
450224,34.23734722,-81.4561
450225,33.90786111,-81.106
450226,34.75216111,-82.39286944
450227,32.31083056,-81.08443889
450228,32.73151944,-80.26306111
450229,33.21091111,-79.98038889
450230,33.64152778,-78.97074722
450231,34.73591944,-82.72086111
450232,33.51521389,-80.40271944
450233,33.73951944,-81.26190556
450234,34.44055278,-79.37650833
450235,34.68163611,-81.02916389
450236,33.12536667,-80.28591111
450237,34.0171,-81.01461111
450238,35.00046111,-82.00498611
450239,34.8772,-81.96279444
450240,35.02371944,-81.8953
450241,33.63396944,-80.24041389
450242,33.88724444,-79.11746111
450243,34.66175,-82.39293889
450244,35.01990278,-81.20511944
450245,34.87778611,-82.31929722
450246,34.30806111,-79.89496389
450247,32.91111944,-80.70003889
450248,33.48109444,-81.85032222
450249,32.97076389,-79.778275
450250,34.20549444,-79.98585
450251,32.92860833,-80.37449722
450252,34.90669167,-81.92270278
450253,34.35669444,-81.51995278
450254,34.84464722,-82.32044444
450255,32.84371111,-79.96586111
450256,32.10393889,-81.08687222
450257,32.75160833,-80.82802778
450258,33.30473889,-80.64221111
450259,33.87837778,-78.68311111
450260,32.29681111,-81.10245
450261,32.88148889,-79.98661944
450262,32.47273056,-80.88323889
450263,35.02950833,-82.04244444
450264,33.16740833,-80.19840556
450265,34.74273056,-82.04016111
450266,34.04016111,-81.0923
450267,34.023475,-80.95282778
450268,33.90695278,-80.14686111
450269,35.12956667,-81.84075833
450270,34.87134722,-82.43279444
450271,33.82076111,-78.73761944
450272,35.19307222,-82.16685556
450273,34.11086111,-80.98365
450274,33.84153333,-81.23151111
450275,34.50298056,-80.31983889
450276,32.78281111,-80.78800556
450277,34.27443056,-82.17969444
450278,33.91553333,-80.29104444
450279,34.50630556,-82.59121111
450280,34.71838889,-82.57130556
450281,35.03633333,-82.14863056
450282,35.12218611,-81.76230556
450283,34.05066667,-81.106375
450284,34.78942222,-82.43974722
450285,34.79816389,-82.346375
450286,34.65317222,-80.59106389
450287,34.61202222,-82.20095
450288,35.02807778,-80.97426389
450289,34.53768611,-83.05275278
450290,33.67158611,-80.87494722
450291,32.78053056,-79.96931111
450292,34.99321111,-82.393475
450293,33.75149722,-78.86527778
450294,32.73251944,-80.25578056
450295,34.98016389,-82.01430556
450296,33.96075278,-78.688
450297,34.56015556,-82.08036944
450298,35.16693056,-81.44688056
450299,35.16741944,-81.44552778
450300,33.85698056,-79.31201111
450301,32.665825,-79.91645
450302,32.9486,-80.06121111
450303,34.25572778,-79.84688056
450304,34.02752222,-79.86979444
450305,32.71376944,-81.24228056
450306,34.46058889,-82.78605278
450307,33.71728889,-78.88933056
450308,35.12475556,-82.09445
450309,33.75948056,-78.93096389
450310,33.53868056,-81.99666944
450311,33.56961667,-79.05960833
450312,34.35150278,-80.08445556
450313,33.31331944,-80.35856111
450314,32.94157778,-80.05025833
450315,34.85038889,-82.37596111
450316,35.03381389,-80.96148056
450317,33.0,-80.09226111
450318,32.93444444,-80.68747778
450319,32.81458889,-79.80785
450320,35.05140278,-81.14763889
450321,35.09765278,-81.463125
450322,33.57491111,-81.41561111
450323,33.57913333,-80.37155
450324,33.935125,-81.26001111
450325,33.08276944,-80.2062
450326,33.7005,-78.9362
450327,34.91989167,-81.89126667
450328,32.93090278,-80.36716667
450329,34.14825556,-82.13631389
450330,34.07631944,-80.94466944
450331,34.44401944,-79.34649722
450332,34.80138333,-82.42726667
450333,32.81343056,-79.99921111
450334,33.54135833,-81.14114444
450335,33.48788611,-80.83036111
450336,32.95245556,-80.84354722
450337,34.33698611,-81.85385556
450338,34.11923056,-80.87896111
450339,33.59506944,-81.7418
450340,33.86291111,-80.8673
450341,34.28528056,-79.87471944
450342,33.96939722,-81.00299722
450343,34.80184722,-82.42507222
450344,34.32682778,-79.88390556
450345,33.34410278,-80.53324444
450346,35.00784444,-81.62360556
450347,33.88499444,-79.78740556
450348,34.76331389,-81.13964444
450349,34.53214444,-80.03673889
450350,33.54548333,-81.43824444
450351,34.01188611,-81.257325
450352,32.66189444,-80.34049167
450353,33.35564722,-80.17006389
450354,33.88709722,-81.07501944
450355,33.73700833,-80.35330278
450356,34.84265556,-81.96855556
450357,34.00833056,-80.97976111
450358,34.27465,-80.25746389
450359,32.4508,-80.89878056
450360,34.97744444,-82.35074444
450361,34.29842778,-82.21998611
450362,34.05441389,-79.24221389
450363,34.2954,-81.63045
450364,34.94778889,-80.99858889
450365,34.8447,-82.56134722
450366,32.88218889,-80.065375
450367,32.24179722,-80.82308056
450368,33.35438611,-81.01087222
450369,33.59604167,-78.99901944
450370,33.94158889,-80.72350556
450371,34.71683889,-82.73268611
450372,34.17373611,-82.03235833
450373,34.14651944,-79.87636389
450374,32.73718056,-80.05046111
450375,33.69221111,-78.90713889
450376,33.71041111,-78.91223056
450377,33.91393889,-80.81970278
450378,34.03972778,-81.74068056
450379,33.66086667,-81.10755
450380,33.10767778,-80.69472222
450381,34.88024444,-82.40545
450382,34.39528889,-81.85157222
450383,33.97388056,-81.10358611
450384,34.03590833,-81.0119
450385,33.95096111,-81.23401667
450386,34.35694167,-79.41640278
450387,34.863675,-82.24684722
450388,34.11111111,-81.46363889
450389,33.9476,-80.69325556
450390,34.746025,-81.97183611
450391,34.48804722,-80.10231389
450392,33.35156667,-80.29027222
450393,34.92245833,-82.47291667
450394,35.09171944,-81.63445
450395,34.15599722,-82.60018611
450396,34.54629167,-82.49391389
450397,34.50855556,-80.99917222
450398,34.82143611,-82.28395278
450399,33.74138611,-80.18600556
450400,32.64101111,-80.85298889
450401,33.11516944,-80.0281
450402,34.15886389,-80.71674444
450403,35.03513889,-80.97451111
450404,34.84221944,-82.6436
450405,33.56858889,-79.03573611
450406,33.90898056,-80.33738889
450407,34.17965556,-82.389075
450408,32.86471111,-79.78706111
450409,33.90121944,-79.75244444
450410,34.99018056,-81.05160556
450411,33.71647778,-80.67337222
450412,33.74340556,-81.29763056
450413,33.47135278,-79.10533056
450414,34.07373333,-80.94755833
450415,34.91344722,-82.01187778
450416,34.81731944,-82.62554444
450417,34.24301389,-82.21254444
450418,35.06798889,-82.2416
450419,32.71846944,-80.85878333
450420,34.75945556,-82.41338889
450421,34.01925556,-78.80856944
450422,34.44833333,-82.51107778
450423,34.85558056,-81.08804167
450424,34.68399167,-82.20974722
450425,34.66411111,-82.17502222
450427,35.03709444,-81.96691944
450428,33.09482222,-81.20546944
450429,33.95703056,-80.3798
450430,32.24101944,-80.89085278
450431,34.90393889,-81.90818056
450432,33.51265278,-80.58544444
450433,33.417975,-79.98505556
450434,33.77561944,-81.49486111
450435,33.68630556,-79.00365
450436,33.89963056,-80.8681
450437,34.06894167,-80.95268611
450438,33.98081111,-81.10761111
450439,33.67714167,-81.67915278
450440,34.74943056,-82.03961111
450441,33.94981944,-80.91561389
450442,34.97543889,-80.98403889
450443,32.95773056,-80.04293056
450444,34.43654167,-81.89446667
450445,34.66927778,-79.95462778
450446,33.18285,-81.25663056
450447,34.24414722,-80.81491944
450448,34.33155833,-79.89756389
450449,34.25593611,-82.26008889
450450,33.74217778,-80.51279722
450451,34.82046111,-82.39695
450452,33.70825556,-81.26592222
450453,33.79147778,-81.25035278
450454,33.4591,-79.11954722
450455,35.06864722,-82.60951111
450456,34.44598056,-82.38716111
450457,32.79885,-79.94398056
450458,33.83549167,-78.68589167
450459,33.04790278,-80.59783611
450460,34.35023056,-79.90508611
450461,33.90984722,-80.33758333
450462,32.92723056,-80.11748889
450463,33.84648611,-81.4111
450464,32.73863611,-80.2237
450465,34.16029444,-79.35053056
450466,34.77346111,-82.41627222
450467,34.12358333,-81.45974444
450468,32.64079167,-80.85301389
450469,32.75372222,-81.21981667
450470,32.88656944,-80.0674
450471,34.64358056,-81.85193889
450472,33.88460556,-81.24819444
450473,34.89622778,-82.03906389
450474,33.76574722,-81.20156389
450475,34.61313611,-80.60786111
450476,34.63537778,-82.57876111
450477,33.96344444,-81.64811111
450478,32.78950833,-79.95143889
450479,33.76825833,-81.28560833
450480,34.86882222,-81.63096111
450481,32.85548056,-79.97693889
450482,34.27371389,-79.78619444
450483,33.28106944,-80.22063611
450484,34.14940278,-80.30630556
450485,32.87008056,-80.05481944
450486,33.90903611,-80.34466111
450488,34.86718056,-82.40441944
450489,32.83056944,-79.95313056
450490,34.85706389,-82.47404167
450491,34.22059167,-79.62219444
450492,33.73408889,-78.83423056
450493,32.41283056,-80.65179722
450494,33.79911111,-81.26404444
450495,34.40088056,-80.79521944
450496,33.84286944,-79.10319444
450497,34.99582778,-81.13092222
450498,33.22598056,-80.86136111
450499,34.21553889,-79.51373611
450500,33.84036944,-78.77064444
450501,33.15495,-80.03298056
450502,33.95883889,-81.10953889
450503,35.08779722,-82.44704722
450504,33.39245556,-80.42245556
450505,33.95060833,-78.947775
450506,34.35130278,-81.29799722
450507,34.88759444,-82.13266667
450508,33.15513611,-80.05924444
450509,34.96956944,-81.88935278
450510,33.43526111,-81.79205
450511,33.56836944,-81.34634722
450512,34.40130833,-80.4714
450513,34.89391667,-82.34405278
450514,32.5691,-80.69340833
450515,34.47958056,-81.94047778
450516,34.70384722,-80.768575
450517,32.26491944,-80.88171667
450518,34.946025,-81.70495278
450519,33.80999444,-80.35999444
450520,33.44630278,-80.71482778
450521,34.12190556,-81.13805833
450522,35.07133889,-81.76103056
450523,33.03442222,-80.09048056
450524,34.87296111,-82.43815833
450525,35.08728889,-81.85658056
450526,34.15867222,-82.14036389
450527,33.71353611,-81.41226944
450528,32.69633889,-80.34871944
450529,34.08302778,-80.8893
450530,33.49552778,-79.509075
450531,35.1661,-82.47063056
450532,33.91579444,-80.287475
450534,33.8494,-78.63748056
450535,34.71013611,-80.62321111
450536,33.49121111,-81.95042778
450537,32.23089722,-80.90878889
450538,33.90986111,-78.64903889
450539,33.77502778,-81.77525278
450540,33.70036389,-79.10903889
450541,33.61373889,-80.31206389
450542,33.96742222,-80.95330833
450543,35.07888056,-82.20530278
450544,32.97066111,-80.01181111
450545,33.72691944,-80.9296
450546,34.471175,-80.50910833
450547,34.26181111,-81.61070556
450548,34.81306111,-81.60648333
450549,33.6407,-81.73678889
450550,34.78412778,-82.40509444
450551,34.47880278,-82.59800278
450552,33.09782778,-81.03121389
450553,32.92705278,-80.3966
450554,33.71403889,-78.92160556
450555,35.05108056,-81.18764444
450556,34.25440833,-79.7785
450557,34.92285278,-80.90975833
450558,32.91293611,-80.52770556
450559,33.95672222,-78.79372778
450560,33.77376111,-78.79655
450561,34.899,-81.99208889
450562,34.16308056,-80.87681389
450563,34.80700278,-82.6619
450564,32.99448889,-80.09776944
450565,34.727425,-82.38887222
450566,33.409225,-81.43660556
450567,33.23159444,-79.95207222
450568,34.96596667,-82.00091389
450569,33.561975,-81.83422778
450570,33.56923056,-81.85435
450571,34.49356667,-82.10748611
450572,34.52416111,-82.17989444
450573,34.59016111,-82.67196944
450574,35.09236389,-81.35607222
450575,34.90296111,-82.03409444
450576,35.08408056,-82.07819444
450577,34.20051111,-80.98568889
450578,32.97868056,-79.76733056
450579,33.85958056,-79.03586111
450580,33.75747778,-78.96709722
450581,34.62723611,-82.09770556
450582,34.89643889,-82.16415
450583,34.82181944,-82.58646111
450584,34.52488611,-82.71539722
450585,34.86641111,-81.88456389
450586,34.82081111,-82.41641111
450587,32.91183889,-80.98826389
450588,33.46334444,-80.50393889
450589,33.93021111,-79.03576111
450590,32.67839444,-80.97921389
450591,33.19308056,-80.39198056
450592,33.42563889,-81.72759722
450593,34.34571944,-82.06101944
450594,33.24761667,-79.41966111
450595,34.61966111,-82.3957
450596,33.81539722,-81.22230556
450597,32.87151944,-80.05643889
450598,34.66576389,-79.50973611
450599,35.03785,-81.81375556
450600,34.65805,-83.08448889
450601,34.22410556,-79.12347778
450602,34.59886944,-82.35410556
450603,34.70728611,-82.67674722
450604,34.74700278,-82.65991389
450605,33.46418056,-79.56926944
450606,34.07201111,-79.28486389
450607,34.49901111,-82.92449167
450608,33.48170556,-81.83819444
450609,34.56762222,-82.17515278
450610,34.40103889,-79.81331944
450611,33.94758611,-81.25272222
450612,34.07279722,-80.90818056
450613,34.05026389,-81.10596944
450614,32.97351111,-80.05528889
450615,33.52721944,-81.94931111
450616,34.82072222,-82.42967778
450617,34.68073333,-80.76756667
450618,32.82454722,-80.60108611
450619,34.83349444,-81.98400556
450620,33.05245278,-80.23390278
450621,33.65148056,-81.36193056
450622,33.83366944,-81.09251111
450623,33.19390833,-80.8342
450624,34.01315833,-79.69358611
450625,33.29051111,-80.984325
450626,33.83290556,-80.29321389
450627,33.57388056,-81.7446
450628,34.03054722,-81.11200556
450629,34.01874722,-81.41760556
450630,34.99486667,-81.2241
450631,33.21080278,-79.618125
450632,34.57748889,-83.06105278
450633,34.64686111,-80.8388
450634,33.29866111,-81.33103056
450635,32.80863333,-80.26973333
450636,32.36898333,-80.88429444
450637,33.813275,-79.11643056
450638,34.77414444,-82.382525
450639,34.58107778,-82.63005278
450640,34.8723,-82.22464722
450641,32.65841944,-80.34148889
450642,32.78293056,-80.21238889
450643,34.17732222,-79.64996667
450644,33.68303611,-79.23901944
450645,32.29068056,-80.90896389
450646,34.16456944,-79.23665278
450647,34.17433889,-81.50258889
450648,33.9805,-80.95443056
450649,34.78882222,-80.79694444
450650,34.34113056,-81.87146667
450651,34.35802222,-79.95579444
450652,33.33033056,-80.15186111
450653,34.38914167,-79.46328889
450654,34.131475,-82.23375556
450655,34.05471944,-80.48936111
450656,32.88646389,-80.63955
450657,34.89399444,-82.22728611
450658,34.05420833,-78.88431667
450659,33.36493889,-79.22545833
450660,35.14021111,-82.10069167
450661,32.95528056,-80.06653889
450662,33.94174167,-78.98263611
450663,33.36266944,-80.52645
450664,33.57275278,-81.56342222
450665,34.33671389,-80.07355556
450666,35.12191944,-81.86263056
450667,34.79631944,-82.42453889
450668,33.98641944,-81.07228056
450669,35.06590556,-81.15305278
450670,34.62121389,-82.09012222
450671,33.15575,-80.09788333
450672,33.81711944,-79.04181111
450673,34.62221667,-79.61861944
450674,34.26141389,-79.74755556
450675,34.92558889,-81.83810278
450676,34.689425,-83.04490556
450677,34.35850833,-80.95606389
450678,33.03273056,-80.09056944
450679,34.55428889,-82.78565
450680,35.17063333,-81.80663889
450681,33.43441389,-79.13616111
450682,34.8548,-82.44639444
450683,34.69167778,-81.60962778
450684,34.75738056,-81.6434
450685,34.624475,-81.07969444
450686,34.88271667,-82.45378611
450687,34.74710278,-82.29133333
450689,33.03365833,-80.12056944
450690,35.10063611,-82.161925
450691,34.33524722,-79.55527222
450692,34.28150556,-79.78118889
450693,34.35965556,-81.07776944
450694,33.81076944,-79.02861111
450695,33.75802778,-80.911375
450696,33.86441111,-79.06513056
450697,34.16326389,-79.91290556
450698,32.41106111,-81.01366111
450699,34.55565278,-81.00823056
450700,34.60116944,-83.02460278
450701,34.89328889,-82.23364722
450702,33.28846389,-79.82296389
450703,33.44173889,-79.54421944
450704,33.43942222,-80.79320833
450706,34.04011111,-80.99881111
450707,34.92993889,-81.95486111
450708,33.03181111,-80.19053056
450709,34.93968056,-82.26558889
450710,33.98038889,-81.10638889
450711,34.87992778,-82.44796667
450712,34.984275,-82.11206667
450713,33.59965,-79.02426389
450714,34.0678,-80.92238056
450715,34.20954722,-80.64794722
450716,32.97191389,-80.01708056
450717,33.90676944,-81.15476111
450718,33.70048889,-79.10876111
450719,34.50926944,-82.08386944
450720,33.00833056,-80.08834444
450721,35.02711944,-81.97063611
450722,33.80033611,-80.29409722
450723,33.33536389,-80.56518889
450724,33.81724167,-81.21182778
450725,33.66462222,-80.23688611
450726,33.82734167,-79.77188056
450727,34.56726667,-79.68244722
450728,32.43005833,-80.71885556
450729,32.9508,-80.1595
450730,34.72871667,-80.77756944
450731,34.26436111,-80.99773056
450732,33.16057778,-80.05795278
450733,33.86918611,-81.41159722
450734,34.1956,-79.74784444
450735,34.238625,-82.15327222
450736,34.58769722,-79.57133056
450737,33.09388889,-81.21771667
450738,34.80222778,-82.67544167
450739,33.38294444,-80.52104722
450740,34.91253611,-80.98265556
450741,33.79026944,-78.765625
450742,34.80569444,-81.73752222
450743,34.23221944,-79.80263056
450744,33.458375,-80.7104
450745,33.974,-80.02753056
450746,34.51085,-82.20771389
450747,34.89689167,-82.340675
450748,33.01249722,-79.81178611
450749,34.96094444,-82.05347778
450750,33.56856944,-79.79116111
450751,34.42164722,-82.23447778
450752,34.63059167,-82.13267778
450753,34.32989167,-80.08369722
450754,34.1574,-82.60048056
450755,32.92561111,-80.04203056
450756,32.91969444,-80.10079444
450757,34.198875,-80.58631111
450758,34.26034444,-81.27252222
450759,34.11628333,-79.30993056
450760,32.8629,-80.02573611
450761,32.90143889,-79.99527222
450762,33.99468889,-81.02511111
450763,33.83183056,-79.05656111
450764,35.09357222,-82.2239
450765,33.20908611,-80.30816667
450766,32.52164444,-81.00351944
450767,32.80309722,-81.117
450768,34.27009722,-79.42620278
450769,34.07141111,-80.37081111
450770,33.66417778,-81.67419722
450771,34.55659444,-82.132525
450772,33.67064167,-81.66255556
450773,34.05556667,-81.18430278
450774,34.75224167,-80.34629444
450775,34.40443889,-81.83373889
450776,34.45648333,-79.336725
450777,32.97917222,-80.63455
450778,34.195675,-80.27935833
450779,34.98016389,-81.89243056
450780,32.92593889,-80.04206111
450781,32.87538889,-80.01428056
450782,33.86393889,-78.9469
450783,33.94332778,-80.49125
450784,34.29829722,-80.05539722
450785,34.91469444,-82.461725
450786,33.95611944,-79.86728611
450787,34.94380278,-82.73981389
450788,34.54938889,-83.04908889
450789,34.32012222,-79.97524167
450790,32.71811111,-79.98286667
450791,33.82223056,-81.21933611
450792,33.87785833,-82.2036
450793,32.98143611,-80.08692778
450794,33.49307222,-81.90305278
450795,35.08293611,-81.37636667
450796,33.39578333,-79.96810278
