ST_CASE,MONTH,DAY,DAY_WEEK,HOUR,LATITUDE,LONGITUD,HARM_EV,LGT_COND,WEATHER,VE_FORMS,TRAV_SP,DEATHS,DR_DRINK,VSPD_LIM
10354,6,7,4,9,33.821675,-87.18711389,42,1,1,1,75,1,0,55
10355,6,7,4,20,30.59704444,-88.15362778,8,2,1,1,75,0,0,65
10356,6,8,5,10,32.46025833,-85.14616944,12,1,1,2,50,0,0,55
10357,6,9,6,8,34.41611944,-87.15058056,53,1,1,1,55,1,0,55
10358,6,9,6,5,33.97161667,-87.72260833,52,1,1,1,70,1,0,70
10359,6,9,6,5,32.15638611,-88.07684167,12,4,1,2,75,0,0,55
10360,6,10,7,12,33.15877778,-85.3637,12,1,1,2,999,0,0,45
10361,6,10,7,2,31.68658611,-86.28383056,32,2,1,1,999,1,0,45
10362,6,10,7,20,34.48810278,-86.89609444,8,2,1,1,999,0,0,40
10363,6,10,7,21,34.95378889,-86.99650556,1,2,1,1,65,1,1,55
10364,6,11,1,10,30.41448889,-87.5265,12,1,1,2,15,1,0,25
10365,6,11,1,19,34.717375,-86.55953056,43,3,10,1,999,1,0,45
10366,6,11,1,99,31.67110278,-88.24846389,42,9,99,1,999,1,0,15
10367,6,11,1,20,32.74778889,-85.19891944,12,2,1,2,55,1,0,45
10368,6,13,3,12,32.04179722,-87.65595,12,1,2,2,50,1,0,45
10369,6,13,3,16,33.58138333,-86.80970556,35,1,1,1,60,1,0,60
10370,6,14,4,15,32.44626111,-86.21385833,12,1,2,3,55,1,0,55
10371,6,14,4,17,32.26588889,-86.78829444,12,1,2,2,45,1,0,45
10372,6,16,6,9,34.20911389,-85.72798056,32,1,1,1,65,1,0,55
10373,6,16,6,8,30.65378056,-87.7906,24,1,2,1,999,1,1,70
10374,6,16,6,14,34.30330833,-87.05260278,1,1,10,1,70,1,1,45
10375,6,16,6,2,32.26541667,-85.97501667,12,2,5,2,55,0,0,55
10376,6,19,2,10,32.33236667,-86.29935833,30,1,1,1,999,1,0,35
10377,6,18,1,16,33.35625278,-86.52562222,42,1,10,1,65,1,1,45
10378,6,18,1,3,34.29166389,-86.49694167,32,2,10,1,55,1,1,55
10379,6,18,1,2,32.705,-85.14818333,33,3,1,1,60,1,1,30
10380,6,17,7,23,30.71099722,-88.03335,8,2,10,1,55,0,0,55
10381,6,17,7,0,32.33873333,-86.17165833,9,3,1,1,999,0,0,45
10382,6,17,7,4,34.84843889,-86.71353333,30,2,1,1,100,1,1,35
10383,6,17,7,22,32.45337778,-85.01257778,8,3,1,1,45,0,0,45
10384,6,17,7,0,30.58088333,-88.22539722,33,2,2,1,50,1,1,40
10385,6,16,6,23,32.59876111,-85.57054167,8,2,10,1,55,0,0,55
10386,6,17,7,1,32.09479167,-86.28168889,12,2,10,2,5,0,0,55
10387,6,16,6,17,34.03829167,-86.45530556,12,1,1,2,70,1,1,35
10388,6,20,3,11,30.54711667,-88.17503056,12,1,1,2,999,0,0,0
10389,6,18,1,8,31.65555556,-86.18966667,12,1,1,2,60,0,1,55
10390,6,19,2,4,31.41061944,-87.26026944,12,2,2,2,55,1,0,55
10391,6,19,2,15,33.08404722,-86.57655556,12,1,1,2,999,0,0,45
10392,6,16,6,4,34.7935,-85.59298333,12,2,5,2,55,0,0,55
10393,6,20,3,13,31.05683611,-85.46713333,12,1,1,2,55,1,0,55
10394,7,20,5,21,34.82141389,-86.94316389,12,3,1,2,999,0,0,50
10395,6,20,3,23,34.08839444,-87.60427778,35,2,1,1,60,1,0,55
10396,6,21,4,3,33.58291111,-85.92654444,8,2,10,1,45,0,0,45
10397,6,21,4,11,32.78179167,-86.08965556,42,1,2,1,77,1,0,55
10398,6,22,5,9,34.53278333,-85.69008889,14,1,10,1,65,1,0,55
10399,6,22,5,13,33.086575,-85.27096111,12,1,1,2,100,1,0,55
10400,6,22,5,13,32.40002778,-86.31100833,12,1,1,2,999,1,1,55
10401,6,23,6,22,32.63159167,-85.37220556,8,2,1,1,45,0,0,45
10402,6,23,6,22,30.93003056,-88.16097778,42,2,10,1,60,1,1,45
10403,6,23,6,23,32.88041111,-86.64361111,39,3,1,1,999,1,1,35
10404,6,24,7,0,33.36514444,-86.71710833,1,2,1,1,100,1,1,55
10405,6,25,1,4,34.68074722,-86.33091667,12,2,1,2,65,1,0,65
10406,6,25,1,11,34.870825,-87.69218889,12,1,1,2,5,1,0,45
10407,6,25,1,15,31.45137778,-85.63774444,12,1,1,2,999,1,1,25
10408,6,25,1,13,33.45854167,-86.89305,12,1,1,2,998,0,0,0
10409,6,26,2,8,34.50105278,-86.92604722,42,1,1,1,999,1,0,45
10410,6,27,3,1,32.36198333,-86.98583889,8,3,1,1,60,0,0,55
10411,6,28,4,20,33.58677778,-86.59939167,34,2,1,1,999,1,0,35
10412,6,27,3,20,34.72591944,-87.66773611,8,3,1,1,999,0,0,45
10413,6,27,3,15,33.7096,-86.17680556,12,1,1,2,55,1,0,55
10414,6,27,3,10,33.06249444,-87.69973056,12,1,1,2,70,1,0,70
10415,6,28,4,5,32.22291389,-88.03052778,12,4,5,2,999,0,0,40
10416,6,23,6,16,34.086325,-85.46177222,12,1,1,2,10,1,0,45
10417,6,28,4,16,34.363775,-87.06634722,12,1,1,2,15,1,0,45
10418,6,28,4,17,31.66665833,-86.07346944,12,1,1,2,45,0,0,35
10419,6,29,5,12,34.06335833,-86.43133889,12,1,1,2,55,1,0,55
10420,6,30,6,13,32.40728611,-87.44432222,12,1,1,2,50,1,0,50
10421,7,1,7,22,33.23502222,-87.38599444,35,2,1,1,999,1,1,25
10422,7,2,1,3,30.57926667,-88.23903889,32,2,1,1,999,1,0,45
10423,7,4,3,6,32.58905556,-85.45861111,24,1,1,1,999,1,0,70
10424,7,4,3,14,31.12687778,-85.40392778,12,1,1,3,70,1,0,65
10425,7,4,3,19,33.19405,-86.80351944,42,5,1,1,999,2,1,45
10426,7,5,4,0,33.95683056,-86.68878333,42,2,10,1,90,1,1,40
10427,7,5,4,13,32.26468889,-86.68749722,52,1,1,1,70,1,1,65
10428,7,6,5,17,30.41712222,-88.24446389,12,1,1,2,999,0,0,30
10429,7,6,5,20,34.88664722,-86.56927778,8,2,1,3,50,0,0,60
10430,7,9,1,5,30.64168611,-88.32605833,33,2,10,1,70,1,1,45
10431,7,10,2,7,34.71168611,-86.53486111,12,1,1,2,999,0,0,50
10432,7,10,2,11,34.49349444,-87.72689722,12,1,1,2,999,0,0,45
10433,7,10,2,21,34.64297778,-86.91680278,42,2,1,1,85,1,1,35
10434,7,10,2,21,33.85514722,-85.99091944,18,2,1,1,60,1,0,35
10435,7,11,3,15,33.62788333,-87.25290278,12,1,1,2,45,0,0,45
10436,7,13,5,0,33.16932778,-87.55207222,59,3,1,1,80,1,1,70
10437,7,15,7,8,31.72901944,-86.12173889,12,1,1,2,60,1,0,45
10438,7,15,7,4,32.37114444,-85.65875833,42,2,1,1,80,1,0,55
10439,7,16,1,5,33.95119444,-87.01898333,42,2,5,1,55,1,0,55
10440,7,16,1,15,32.62787778,-86.49462222,40,1,1,1,65,1,1,35
10441,7,12,4,20,33.43488056,-86.93814444,8,3,2,1,50,0,1,40
10442,7,10,2,22,33.46192222,-86.842325,24,2,1,2,999,2,0,40
10443,7,9,1,1,34.79421111,-87.62419444,33,3,10,1,999,1,0,35
10445,6,23,6,15,34.44121667,-85.71486944,25,1,1,1,60,1,0,35
10446,6,18,1,1,33.48344444,-86.77996944,24,3,1,1,90,1,1,55
10447,6,9,6,10,34.43683611,-85.74724722,12,1,1,2,15,1,0,45
10448,6,25,1,4,32.8781,-87.86794722,12,2,1,2,46,1,1,55
10449,5,18,5,3,32.36244167,-86.21304722,8,2,1,1,999,0,0,65
10450,7,1,7,4,33.40208056,-86.78832222,12,2,1,2,999,1,1,60
10451,7,4,3,23,33.50511389,-86.86144722,8,3,1,1,999,0,0,40
10452,7,15,7,9,33.56638611,-87.00265833,21,1,1,1,65,1,0,45
10453,7,16,1,2,33.51079444,-86.79590278,12,3,1,4,50,0,0,30
10454,7,17,2,18,32.34957222,-87.16818611,12,1,1,3,70,1,0,55
10455,7,17,2,21,34.65985833,-86.48385556,30,3,1,1,999,1,0,55
10456,7,18,3,12,32.43930833,-85.84010556,42,1,1,1,70,1,0,70
10457,7,21,6,15,33.76403889,-86.45101111,42,1,10,1,999,1,0,55
10458,7,22,7,18,32.79318611,-86.01278611,42,2,1,1,55,1,1,45
10459,7,22,7,21,32.06037778,-87.50819722,42,2,1,1,70,1,0,35
10460,7,22,7,17,33.49125556,-86.73710556,42,1,10,1,999,1,0,30
10461,7,23,1,2,33.83210556,-86.83300278,1,2,1,1,50,1,0,45
10462,7,18,3,17,33.46846389,-86.33981389,12,1,10,2,70,1,0,45
10463,7,19,4,21,30.63961111,-88.2247,12,3,1,2,15,1,0,40
10464,7,20,5,10,34.86969167,-86.72898056,12,1,1,2,55,1,0,55
10465,7,21,6,23,34.720125,-86.62753889,12,3,10,2,80,0,0,70
10466,7,21,6,21,33.99193889,-86.03224722,8,2,2,1,70,0,0,70
10467,7,21,6,10,33.42828889,-86.79066667,12,1,1,2,999,1,0,40
10468,4,7,6,19,32.63515278,-85.42301111,12,3,10,2,999,1,0,45
10469,7,23,1,19,30.67870556,-88.27628056,12,2,1,2,60,1,0,45
10470,7,23,1,18,32.72003056,-85.35155833,42,1,1,1,60,1,0,45
10471,7,23,1,11,30.62118611,-87.5924,24,1,10,1,70,1,0,70
10472,7,23,1,17,33.90716111,-85.98227778,12,1,1,3,999,0,0,45
10473,7,25,3,14,31.50300556,-86.9258,12,1,1,4,70,1,0,70
10474,7,25,3,2,34.01151667,-86.07584167,21,3,1,1,70,1,0,70
10475,7,26,4,16,32.05291111,-88.23305556,12,1,1,4,60,0,0,55
10476,7,26,4,18,31.55946111,-87.41641667,1,1,1,1,45,1,1,25
10477,7,27,5,19,31.61128611,-86.81516944,42,5,1,1,70,1,0,70
10478,7,27,5,23,34.81355,-86.64263889,33,3,1,1,999,1,0,45
10479,7,26,4,6,33.50265833,-86.81494722,8,1,1,1,45,0,0,50
10480,7,27,5,12,32.89356667,-86.157175,12,1,1,2,55,2,0,55
10481,7,27,5,11,34.449475,-88.075425,12,1,1,2,20,1,1,65
10482,7,28,6,10,33.26463056,-87.11125,12,1,1,2,95,1,0,70
10483,7,28,6,2,33.31341389,-87.04220833,42,2,1,1,999,1,0,50
10484,7,28,6,6,30.72252778,-88.10219722,19,1,1,1,999,1,1,35
10485,7,29,7,2,32.63422778,-85.57774722,1,2,1,1,50,1,1,45
10486,7,29,7,5,32.78440833,-86.55831389,30,4,1,1,85,1,0,55
10487,7,29,7,15,33.59954167,-86.89975556,35,1,10,1,80,1,0,70
10488,7,30,1,6,33.51401389,-86.84161667,30,4,1,1,999,2,0,35
10489,7,30,1,2,32.43700278,-86.64018611,35,2,1,1,90,1,0,55
10490,7,30,1,18,33.94594722,-85.65367778,12,1,1,2,80,1,0,55
10491,7,31,2,13,32.34963333,-86.09501667,30,1,1,1,40,1,0,40
10492,7,31,2,16,30.99681111,-86.27839444,12,1,1,2,55,1,1,55
10493,8,1,3,8,34.143975,-87.61040556,12,1,1,2,55,1,0,55
10494,8,2,4,6,34.12872778,-87.74280833,8,1,1,1,60,0,0,55
10495,8,3,5,5,34.75863889,-88.09220833,12,4,10,2,999,1,0,65
10496,8,3,5,11,32.4446,-87.97499444,12,1,1,2,55,1,0,65
10497,8,3,5,15,33.15856111,-86.77037222,12,1,10,2,70,1,0,70
10498,8,3,5,21,31.39853889,-85.83116667,42,2,1,1,999,2,1,45
10499,8,3,5,21,34.7083,-86.66696389,12,3,1,3,999,0,1,70
10500,8,4,6,20,34.73495,-86.62624722,8,3,1,1,999,0,0,45
10501,8,4,6,15,31.29496389,-85.71815556,12,1,1,2,999,1,0,25
10502,8,4,6,17,31.46524444,-85.45905556,42,1,2,1,70,3,1,45
10503,8,5,7,20,30.57736667,-88.18222222,12,3,2,2,40,1,0,45
10504,8,5,7,16,32.61216111,-88.30620833,34,1,1,1,80,1,1,55
10505,8,5,7,21,34.97641667,-86.57871944,43,3,2,1,60,1,0,45
10506,8,5,7,23,33.17437222,-87.40515556,34,3,10,1,80,1,1,70
10507,8,6,1,20,34.15888611,-86.84806944,12,3,1,2,999,1,0,45
10508,9,10,1,18,32.44727222,-86.46681667,9,1,1,1,38,0,0,45
10509,8,6,1,0,31.02297222,-87.524025,8,2,1,1,55,0,0,55
10510,8,7,2,18,32.19837778,-88.16917778,12,1,1,2,998,1,0,55
10511,8,8,3,9,31.42662222,-87.38323889,42,1,1,1,45,1,0,45
10512,8,8,3,20,33.41186944,-86.12648056,32,3,10,1,30,1,0,35
10513,8,8,3,9,34.27825278,-86.21108333,43,1,10,1,60,1,0,45
10514,8,9,4,18,34.68476389,-87.59659167,12,5,10,2,60,1,0,65
10515,8,9,4,16,33.22918056,-87.50975,12,1,1,2,999,0,0,55
10516,8,10,5,21,30.47935556,-88.38799444,1,3,10,1,90,1,0,70
10517,8,11,6,1,32.00810556,-87.28956667,53,2,1,1,999,1,1,35
10518,8,11,6,10,33.73008611,-86.74584167,1,1,1,1,50,1,0,30
10519,8,12,7,2,34.61985278,-87.91099444,42,2,1,1,55,2,1,55
10520,8,12,7,13,32.50915556,-87.70711667,12,1,10,2,65,1,1,65
10521,8,12,7,17,32.96056944,-85.67656944,35,1,10,1,65,1,1,45
10522,8,12,7,20,31.67265278,-87.87076389,1,2,1,1,999,1,1,45
10523,8,13,1,1,31.23670556,-85.4075,30,3,1,1,999,1,1,25
10524,8,13,1,0,30.65901944,-88.23793611,59,3,1,1,80,1,1,35
10525,8,14,2,19,31.52418611,-86.74569167,53,5,1,1,140,1,0,55
10527,8,15,3,14,34.08132222,-86.02029444,42,1,1,1,70,1,0,70
10528,8,15,3,5,31.31529444,-85.55222778,58,3,1,1,55,1,0,25
10529,8,15,3,15,32.33598333,-85.019375,34,1,2,1,60,1,0,55
10530,8,15,3,19,33.43371389,-86.73968333,57,2,1,3,70,0,0,70
10531,8,16,4,22,31.27951667,-86.13459444,42,2,10,1,65,1,1,55
10532,8,16,4,6,33.75016944,-86.12122778,12,1,1,2,65,0,0,55
10533,8,18,6,21,32.81217222,-86.60163056,8,2,1,1,999,0,0,45
10534,8,18,6,17,30.461125,-87.58142778,12,1,1,2,120,1,0,55
10535,8,18,6,23,32.98960833,-85.841475,35,2,1,1,70,1,1,55
10536,8,19,7,7,30.75186667,-88.09501944,30,3,1,1,70,1,1,35
10537,8,20,1,18,33.17248611,-87.44298611,12,1,1,3,999,1,1,70
10538,8,20,1,19,32.75620833,-88.16759167,12,5,1,2,85,1,1,55
10539,8,20,1,6,34.26953333,-85.6811,42,4,1,1,55,1,0,55
10540,8,20,1,10,31.95946111,-85.71106667,12,1,1,2,55,2,0,55
10541,8,21,2,6,32.77322222,-86.54117778,12,1,1,2,55,1,0,55
10542,8,21,2,9,34.665925,-86.45288333,1,1,1,1,999,1,0,55
10543,8,21,2,22,33.67675833,-86.28186667,34,1,1,1,45,1,0,45
10544,8,22,3,6,31.36715833,-85.85160278,1,1,1,1,40,1,0,45
10545,8,22,3,11,32.24664167,-86.37063889,34,1,1,1,60,2,0,70
10546,8,22,3,15,34.69568889,-86.51437778,33,1,1,3,70,1,0,55
10547,8,23,4,11,33.68296944,-85.85832222,12,1,1,2,60,1,0,25
10548,8,23,4,23,33.28170278,-86.44990556,12,2,1,2,70,1,0,55
10549,8,24,5,20,31.19105556,-85.45192222,12,3,1,2,999,0,1,40
10550,8,25,6,4,32.82791667,-85.20784167,1,2,1,1,999,2,1,70
10551,8,25,6,7,34.57855833,-87.17166389,32,1,1,1,55,1,0,40
10552,8,26,7,17,32.49820556,-85.01919444,12,1,1,2,69,3,0,65
10553,8,27,1,2,32.44158056,-86.3058,34,2,1,1,75,1,1,60
10554,8,27,1,18,33.19405278,-86.86126111,12,1,1,2,80,1,1,40
10555,8,29,3,15,34.04350556,-86.75470278,8,1,1,1,50,0,0,55
10556,8,29,3,17,33.80823056,-87.80151389,58,1,1,1,55,1,0,55
10557,8,30,4,8,33.28039167,-87.79145,8,1,1,1,70,0,0,65
10558,8,30,4,12,34.72008056,-86.60786667,12,1,1,2,999,0,0,45
10559,8,31,5,11,34.14727222,-85.961375,12,1,1,2,55,1,0,55
10560,8,31,5,14,32.31389722,-87.22647778,42,1,1,1,65,1,0,55
10561,9,1,6,17,32.15068889,-86.24192222,12,1,2,2,20,0,0,55
10562,9,2,7,3,34.77116944,-87.66757222,35,3,1,1,80,3,1,45
10563,9,2,7,1,34.28888333,-86.282225,35,2,10,1,90,1,1,55
10564,9,2,7,7,33.9565,-87.64647778,59,1,10,1,70,1,0,70
10565,9,2,7,16,31.57903889,-88.30443611,42,1,1,1,65,1,0,45
10566,9,3,1,0,33.15843333,-86.72491944,42,2,1,1,999,1,0,55
10567,9,4,2,0,33.25746667,-85.5755,1,2,1,1,15,1,1,45
10568,9,4,2,6,34.27778889,-86.25536389,32,1,10,1,999,1,0,45
10569,9,4,2,22,33.229625,-87.73856389,38,2,1,1,999,1,0,45
10570,9,5,3,0,33.46080833,-86.59345556,42,2,1,1,100,1,1,45
10571,9,5,3,17,33.04237222,-85.48496389,12,1,1,2,55,0,0,55
10572,9,5,3,13,34.7925,-86.55312778,12,1,1,2,999,0,0,55
10573,9,6,4,22,32.32675278,-86.29798056,8,3,1,1,999,0,0,55
10574,9,8,6,15,34.55170556,-86.14253611,34,1,1,1,65,1,1,55
10575,9,8,6,21,33.39338611,-86.03761111,43,2,1,1,95,1,1,55
10576,9,9,7,15,34.32049167,-86.20526389,24,1,1,1,80,1,0,55
10577,9,9,7,18,33.77821111,-86.63815833,42,1,1,1,70,1,0,35
10578,9,9,7,19,33.543025,-86.64128056,1,5,1,1,75,1,0,70
10579,9,10,1,1,33.66826111,-85.56990278,1,2,1,1,83,1,1,55
10580,9,11,2,15,33.49478333,-86.70429722,54,1,1,2,70,0,0,70
10581,9,10,1,20,30.71728611,-88.22551944,12,3,1,3,999,0,1,45
10582,9,11,2,15,34.704725,-86.39535278,12,1,1,2,25,1,0,40
10583,9,7,5,19,33.34008056,-86.91732778,12,2,1,3,999,1,0,70
10584,5,14,1,4,32.36708889,-86.24833333,8,2,1,1,999,0,0,30
10585,8,15,3,20,33.17502778,-87.55556389,12,3,1,2,65,0,0,65
10586,9,8,6,9,31.3581,-86.55723889,12,1,1,2,0,1,0,65
10587,9,10,1,1,33.61828056,-86.67154167,12,3,1,2,999,1,0,35
10589,9,12,3,13,32.33490278,-86.34201944,12,1,1,3,999,1,0,40
10590,9,11,2,11,33.31734722,-87.03873056,12,1,1,2,35,1,0,35
10591,9,13,4,9,31.00642222,-87.27034167,12,1,1,2,45,1,0,45
10592,9,14,5,13,34.23334722,-87.63547778,30,1,1,1,999,1,0,45
10593,9,14,5,23,34.17409444,-86.87586111,52,3,1,1,73,1,1,70
10594,9,14,5,20,33.59828611,-86.80842222,12,2,1,2,999,1,0,35
10595,9,6,4,22,33.18306667,-87.35993889,12,2,1,3,90,1,0,70
10596,9,15,6,14,33.93524167,-85.84497778,1,1,10,2,55,2,0,35
10597,9,15,6,17,34.36078611,-86.38975278,12,1,1,2,45,1,0,60
10598,9,16,7,10,33.49563889,-87.11563333,12,1,1,2,999,1,0,98
10599,9,16,7,5,33.96918611,-86.83478611,12,2,2,2,55,1,0,55
10600,9,16,7,7,32.61234444,-86.00059722,34,4,2,1,999,1,0,45
10601,9,17,1,1,33.44089167,-85.60441111,42,2,10,1,60,1,1,45
10602,9,17,1,19,34.80629722,-86.11972222,8,2,1,1,40,0,0,55
10603,9,18,2,13,33.52997778,-86.72673889,12,1,1,2,999,1,0,45
10604,9,18,2,6,30.93848889,-87.89763889,12,4,1,2,0,0,0,70
10605,9,18,2,5,32.61254444,-85.42624722,53,3,1,1,999,1,0,45
10606,9,18,2,14,33.71373056,-85.60825,35,1,1,1,45,1,1,35
10607,9,19,3,1,34.55891667,-86.83699444,35,2,1,1,50,1,1,35
10608,9,19,3,23,32.58363889,-85.50201667,42,2,1,1,999,1,0,55
10609,9,19,3,7,32.59916944,-85.57893889,10,1,1,1,0,1,0,45
10610,9,19,3,23,34.85966111,-86.7225,12,2,1,2,55,0,0,55
10611,9,20,4,16,34.18005278,-88.08001667,34,1,1,1,70,1,0,70
10612,9,21,5,12,33.57472778,-86.88771944,12,1,1,2,999,1,0,98
10614,9,22,6,8,32.89022778,-86.08428889,12,1,1,2,55,1,0,55
10615,9,22,6,15,30.56769444,-87.61928611,32,1,1,1,70,1,0,55
10616,9,22,6,21,33.53634167,-86.87992778,33,3,1,1,999,1,0,35
10617,9,23,7,11,31.657375,-85.48156389,42,1,1,1,45,1,0,55
10618,9,23,7,15,34.89547222,-86.47336389,12,1,10,2,60,0,1,35
10619,9,23,7,19,34.02359167,-86.33111944,8,2,1,1,50,0,0,45
10620,9,23,7,22,33.06873056,-87.57001389,33,3,1,1,90,2,1,65
10621,9,24,1,15,32.94543333,-85.39601389,12,1,1,2,45,1,0,45
10622,9,25,2,20,34.01733056,-86.74763056,35,3,1,1,45,1,0,45
10623,9,26,3,17,32.08463611,-86.93296111,24,1,1,1,70,1,0,45
10624,9,26,3,19,33.50488611,-86.81672778,8,3,1,1,999,0,0,55
10625,9,27,4,1,32.38952778,-86.21615833,24,3,1,1,999,1,1,35
10626,9,27,4,22,34.54559167,-87.70026389,12,3,1,2,52,0,0,65
10627,9,27,4,22,33.48299444,-86.83084167,8,3,1,1,999,0,0,35
10628,9,28,5,15,32.85746389,-86.46566389,1,1,1,1,40,1,1,20
10629,9,28,5,14,32.631,-85.372075,12,1,1,2,45,1,0,45
10630,9,28,5,23,32.69996389,-85.52074167,42,2,10,1,85,1,1,65
10631,9,29,6,0,33.63810833,-85.67036667,12,2,1,2,15,0,0,55
10632,10,3,3,4,32.400975,-86.33704722,1,2,1,1,65,1,0,65
10633,10,1,1,2,32.03443889,-85.11848056,42,2,1,1,70,1,0,25
10634,10,1,1,1,32.58076944,-85.49531944,42,3,1,1,999,2,1,45
10635,9,30,7,21,34.75443056,-86.73775556,30,3,1,1,999,1,0,45
10636,9,29,6,23,33.38111389,-85.34877778,42,2,1,1,50,1,1,35
10637,9,29,6,20,33.39607222,-86.95068333,14,5,1,1,999,1,0,98
10638,9,30,7,23,33.56350278,-86.73193611,12,2,1,3,0,1,0,60
10639,9,29,6,10,31.58975833,-86.73474722,14,1,1,1,75,0,0,65
10640,9,28,5,4,34.50587778,-86.86876944,12,3,1,2,65,1,0,55
10641,10,2,2,14,31.157525,-85.40895278,12,1,1,2,20,0,0,40
10642,10,1,1,5,31.16744444,-85.63398889,8,2,1,2,50,0,0,55
10643,10,1,1,21,31.342525,-85.838925,8,2,1,1,40,0,0,45
10644,10,3,3,12,34.17656389,-86.87626111,12,1,1,2,126,1,0,70
10645,10,4,4,16,33.03492222,-85.43294167,35,9,99,1,35,1,0,45
10646,10,11,4,14,34.67977222,-87.35336111,59,1,10,1,65,1,0,65
10647,10,5,5,7,33.90976944,-86.34265,8,1,1,1,60,0,0,55
10648,10,5,5,14,31.86926389,-85.15795,12,1,10,2,7,0,0,40
10649,10,6,6,14,34.04753333,-86.17580278,24,1,10,1,70,1,0,55
10650,10,7,7,3,32.84018056,-87.88694444,42,6,1,1,70,1,0,35
10651,10,7,7,15,34.98092778,-85.730175,12,1,1,2,999,0,0,98
10652,10,7,7,2,33.49784444,-86.87528333,12,3,1,3,998,0,0,40
10653,10,3,3,21,33.56097222,-86.85865556,8,2,1,1,998,0,0,50
10654,10,6,6,17,30.74816111,-88.09924167,25,1,2,2,72,1,0,55
10655,10,8,1,23,33.48849444,-86.88748889,8,3,1,1,100,0,0,40
10656,10,9,2,18,33.35433889,-86.77926944,12,5,1,2,77,0,0,40
10657,10,9,2,18,33.35393611,-86.77951944,8,5,1,1,999,0,0,70
10658,10,10,3,6,34.68138333,-86.85903056,12,1,1,2,999,1,0,55
10659,10,10,3,21,32.59743889,-85.23826111,12,2,1,2,25,1,0,65
10660,10,6,6,15,33.15370833,-86.77668611,12,1,1,2,999,0,0,45
10661,10,4,4,17,32.57586389,-85.47696667,8,1,1,1,999,0,0,70
10662,10,5,5,21,30.55469722,-88.16065833,12,2,1,2,45,1,0,45
10663,10,11,4,21,34.17590833,-86.71983889,12,2,2,2,0,1,0,55
10664,10,11,4,17,34.41865,-86.26573056,12,5,2,2,65,0,0,65
10665,10,13,6,0,33.34170556,-86.92813056,33,3,10,2,75,1,1,40
10666,10,13,6,9,34.77839444,-86.91944722,12,1,1,2,999,1,0,55
10667,10,13,6,11,33.70761389,-86.51768611,12,1,10,3,95,1,0,55
10668,10,13,6,13,31.62645833,-86.50176111,12,1,10,2,60,1,0,55
10669,10,14,7,5,33.55147222,-88.22271389,32,2,1,1,56,1,0,55
10670,10,14,7,8,32.887025,-85.57469444,12,1,10,2,45,1,0,45
10671,10,14,7,0,33.55467778,-86.12661389,12,2,2,2,35,1,0,65
10672,10,14,7,7,31.11299444,-86.06701111,42,1,1,1,65,1,0,55
10673,10,15,1,13,30.56838611,-88.19031944,1,1,10,1,70,1,0,70
10674,10,15,1,14,33.64437778,-85.45209722,8,1,2,1,65,0,0,70
10675,10,15,1,23,34.25661944,-87.57655556,42,2,10,1,65,1,0,35
10676,10,17,3,5,33.89004444,-87.36519167,8,2,1,1,33,0,0,35
10677,10,16,2,20,33.7491,-86.81368889,32,2,1,1,91,1,0,55
10678,10,18,4,15,30.65509444,-87.90715278,12,1,1,2,13,1,0,45
10679,10,18,4,0,34.35272222,-86.36102222,1,2,1,1,80,1,0,45
10680,10,18,4,17,34.86810556,-86.9233,9,1,1,1,45,0,0,45
10681,10,19,5,10,30.47277222,-87.641825,12,1,1,2,999,0,0,55
10682,10,20,6,0,30.92100833,-88.12820833,38,2,1,1,999,1,1,55
10683,10,20,6,5,33.67286944,-87.07588056,12,2,1,2,0,1,0,70
10684,10,21,7,1,33.50513889,-86.85976944,8,3,1,1,999,0,0,40
10685,10,21,7,10,31.69936389,-85.82279167,12,1,1,2,999,1,0,55
10686,10,21,7,12,32.41450278,-87.05204167,38,1,1,1,25,1,0,30
10687,10,21,7,15,33.51906667,-88.21330556,34,1,1,1,65,1,0,45
10688,10,22,1,4,32.51544167,-85.86377222,30,2,1,1,998,1,0,98
10689,10,22,1,18,32.83372778,-85.75496111,8,3,1,2,55,0,0,55
10690,10,22,1,1,33.48696389,-86.8555,10,3,1,1,0,1,1,30
10691,10,22,1,0,32.40551389,-87.01863056,8,3,1,2,40,0,0,20
10692,10,23,2,12,30.52061667,-88.22118889,32,1,1,1,55,1,0,45
10693,10,23,2,17,32.48853333,-87.42040278,12,1,1,2,998,0,0,0
10694,10,23,2,19,32.42874444,-85.43871667,12,2,1,2,65,1,0,55
10695,10,24,3,15,33.52393611,-86.66445833,21,1,1,1,70,1,0,70
10696,10,25,4,8,32.52285833,-85.03087222,12,1,1,2,999,1,0,40
10697,10,26,5,0,33.58206667,-86.70629167,12,3,1,3,999,0,0,70
10698,10,26,5,6,32.60544167,-87.83381667,12,4,1,2,55,1,0,55
10699,10,26,5,11,34.41344722,-87.30879167,42,1,1,1,75,1,0,55
10700,10,26,5,16,33.80632222,-86.67831111,12,1,1,2,35,1,0,55
10701,10,26,5,15,32.51803611,-85.53148333,8,1,1,1,60,0,0,55
10702,10,27,6,11,34.98486389,-85.72789722,8,1,1,1,40,0,0,35
10703,10,27,6,7,31.63736111,-87.67487778,12,1,1,2,999,1,0,55
10704,10,28,7,15,32.83380556,-87.25488056,12,1,1,2,999,0,0,55
10705,10,28,7,22,33.50388333,-86.86764444,12,3,1,2,999,1,1,45
10706,10,29,1,0,34.53218889,-86.37239722,11,2,1,1,35,1,0,35
