ST_CASE,VEH_NO_x,DRIMPAIR_x,DRDISTRACT,DRIVERRF,PER_NO_x,DRUGRES,DRUGACTQTY,STATE_x,COUNTY,HARM_EV_x,MAKE_x,BODY_TYP_x,AGE,SEX,PER_TYP_x,INJ_SEV,REST_USE,REST_MIS,AIR_BAG_x,EJECTION,DRINKING,ALC_RES,HISPANIC,STATE_y,VE_FORMS,HARM_EV_y,NUMOCCS,HIT_RUN,VIN,MOD_YEAR,VPICMAKE,VPICMODEL,VPICBODYCLASS,MAKE_y,MAKENAME,MODEL,BODY_TYP_y,HAZ_INV,HAZ_PLAC,HAZ_ID,TRAV_SP,UNDEROVERRIDE,ROLLOVER,ROLINLOC,IMPACT1,DEFORMED,M_HARM,FIRE_EXP,DR_DRINK,DR_PRES,L_STATE,DR_ZIP,L_TYPE,L_STATUS,L_COMPL,L_COMPLNAME,L_RESTRI,DR_HGT,DR_WGT,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_MONAME,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_CONFIG,STATE,RACE,ORDER,MULTRACE,CASENUM,HARM_EV,DAY_WEEK,MONTH,MAXSEV_IM,WEATHR_IM,PER_NO_y,BODY_TYP,AGE_IM,SEX_IM,INJSEV_IM,PER_TYP_y,AIR_BAG_y,EJECT_IM,MAKE,VEH_NO_y,DRIMPAIR_y
120210,1,9,0.0,39.0,1.0,9999.0,-99.0,12.0,99.0,12.0,2.0,15.0,35.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,995.0,0.0,12.0,2.0,12.0,1.0,0.0,1C4RJEBG1GC3,2016.0,483.0,1949.0,7.0,2.0,Jeep / Kaiser-Jeep / Willys- Jeep,422.0,15.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,1.0,1.0,12.0,33432.0,1.0,6.0,3.0,Valid license for this class vehicle,3.0,64.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,2.0,4.0,55.0,1.0,1.0,8.0,1.0,3.0,1.0,17.0,99.0,1.0,1.0,501.0,12.0,0.0,1.0,0.0,202304790698.0,12.0,6.0,3.0,0.0,10.0,1.0,15.0,24.0,2.0,0.0,1.0,20.0,0.0,2.0,1.0,0.0
120217,1,0,0.0,0.0,1.0,0.0,-99.0,12.0,101.0,12.0,55.0,4.0,21.0,2.0,1.0,1.0,3.0,0.0,20.0,0.0,0.0,996.0,0.0,12.0,2.0,12.0,1.0,0.0,5NPDH4AE4DH3,2013.0,498.0,2735.0,13.0,55.0,Hyundai,35.0,4.0,1.0,0.0,0.0,20.0,7.0,3.0,3.0,6.0,6.0,1.0,0.0,0.0,1.0,12.0,34668.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,61.0,999.0,0.0,0.0,1.0,9.0,September,2018.0,9.0,2018.0,0.0,2.0,3.0,45.0,1.0,1.0,8.0,1.0,0.0,15.0,10.0,99.0,1.0,2.0,203.0,12.0,0.0,1.0,0.0,202305365913.0,12.0,6.0,10.0,1.0,1.0,1.0,4.0,74.0,2.0,0.0,1.0,20.0,0.0,55.0,1.0,98.0
120220,1,0,99.0,34.0,1.0,9999.0,-99.0,12.0,86.0,12.0,54.0,4.0,38.0,1.0,1.0,4.0,20.0,7.0,1.0,2.0,0.0,995.0,7.0,12.0,2.0,12.0,2.0,0.0,19UUA66206A0,2006.0,475.0,1873.0,13.0,54.0,Acura,35.0,4.0,1.0,0.0,0.0,70.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,12.0,33314.0,1.0,6.0,3.0,Valid license for this class vehicle,3.0,69.0,999.0,0.0,0.0,0.0,3.0,March,2019.0,8.0,2022.0,4.0,1.0,2.0,40.0,1.0,1.0,8.0,1.0,0.0,6.0,10.0,6.0,1.0,2.0,301.0,12.0,2.0,1.0,0.0,202305104331.0,12.0,7.0,7.0,1.0,1.0,1.0,4.0,50.0,1.0,1.0,1.0,20.0,0.0,54.0,2.0,98.0
120221,1,1,99.0,51.0,1.0,9995.0,-99.0,12.0,127.0,12.0,12.0,2.0,74.0,1.0,1.0,3.0,3.0,0.0,8.0,0.0,0.0,995.0,0.0,12.0,2.0,12.0,2.0,0.0,1ZVBP8AM0C52,2012.0,460.0,1781.0,3.0,12.0,Ford,3.0,2.0,1.0,0.0,0.0,998.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,12.0,32738.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,71.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,98.0,3.0,4.0,8.0,1.0,0.0,14.0,10.0,99.0,1.0,2.0,301.0,12.0,0.0,1.0,0.0,202304651428.0,12.0,2.0,1.0,1.0,1.0,1.0,2.0,43.0,1.0,1.0,1.0,8.0,0.0,12.0,1.0,98.0
120228,1,98,93.0,39.0,1.0,9999.0,-99.0,12.0,71.0,12.0,35.0,5.0,91.0,1.0,1.0,4.0,3.0,0.0,3.0,0.0,0.0,995.0,7.0,12.0,2.0,12.0,1.0,0.0,3N1CE2CP3GL3,2016.0,478.0,1898.0,5.0,35.0,Nissan/Datsun,50.0,5.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,7.0,6.0,12.0,0.0,0.0,1.0,12.0,33917.0,1.0,6.0,3.0,Valid license for this class vehicle,3.0,71.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,2.0,6.0,50.0,1.0,1.0,8.0,1.0,3.0,1.0,17.0,99.0,1.0,1.0,504.0,12.0,1.0,1.0,0.0,202304964522.0,12.0,7.0,5.0,0.0,1.0,1.0,5.0,79.0,1.0,0.0,1.0,20.0,0.0,35.0,1.0,98.0
120232,1,0,99.0,6.0,1.0,9999.0,-99.0,12.0,131.0,12.0,2.0,14.0,50.0,2.0,1.0,4.0,3.0,0.0,8.0,0.0,0.0,995.0,7.0,12.0,2.0,12.0,1.0,0.0,ZACCJBCB6JPH,2018.0,483.0,6160.0,7.0,2.0,Jeep / Kaiser-Jeep / Willys- Jeep,408.0,14.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,12.0,32433.0,1.0,6.0,3.0,Valid license for this class vehicle,3.0,66.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,1.0,8.0,1.0,0.0,1.0,50.0,99.0,1.0,1.0,202.0,12.0,1.0,1.0,0.0,202304834548.0,12.0,5.0,1.0,2.0,1.0,1.0,14.0,30.0,2.0,1.0,1.0,20.0,0.0,2.0,2.0,98.0
120234,1,9,0.0,0.0,1.0,1.0,-99.0,12.0,95.0,33.0,41.0,14.0,41.0,1.0,1.0,4.0,3.0,0.0,2.0,0.0,1.0,190.0,6.0,12.0,1.0,33.0,1.0,0.0,JM3KFBDM7N16,2022.0,473.0,2369.0,7.0,41.0,Mazda,403.0,14.0,1.0,0.0,0.0,60.0,7.0,0.0,0.0,12.0,6.0,3.0,0.0,1.0,1.0,12.0,32822.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,69.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,4.0,4.0,60.0,3.0,1.0,8.0,1.0,0.0,14.0,13.0,99.0,1.0,4.0,101.0,12.0,1.0,1.0,0.0,202305107423.0,12.0,5.0,7.0,2.0,1.0,1.0,14.0,15.0,1.0,2.0,1.0,98.0,0.0,41.0,5.0,98.0
120238,1,0,0.0,34.0,1.0,3026.0,-99.0,12.0,97.0,12.0,35.0,4.0,22.0,2.0,1.0,4.0,3.0,0.0,8.0,0.0,9.0,0.0,6.0,12.0,4.0,12.0,4.0,0.0,1N4BL4BV4LC2,2020.0,478.0,1904.0,13.0,35.0,Nissan/Datsun,47.0,4.0,1.0,0.0,0.0,65.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,12.0,33157.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,66.0,999.0,0.0,0.0,1.0,10.0,October,2019.0,4.0,2022.0,0.0,1.0,2.0,60.0,1.0,1.0,8.0,1.0,0.0,6.0,10.0,99.0,1.0,2.0,301.0,12.0,2.0,1.0,0.0,202304748192.0,19.0,3.0,2.0,3.0,1.0,1.0,4.0,30.0,1.0,2.0,1.0,8.0,0.0,35.0,1.0,10.0
120244,2,0,0.0,0.0,1.0,5060.0,-99.0,12.0,53.0,12.0,12.0,61.0,26.0,1.0,1.0,2.0,20.0,7.0,8.0,0.0,0.0,0.0,0.0,12.0,2.0,12.0,3.0,0.0,1FD0W5HT9KED,2019.0,460.0,1808.0,63.0,12.0,Ford,881.0,61.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,12.0,33527.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,66.0,999.0,0.0,1.0,0.0,3.0,March,2020.0,7.0,2020.0,0.0,1.0,2.0,55.0,1.0,1.0,8.0,1.0,0.0,1.0,66.0,99.0,1.0,1.0,415.0,12.0,0.0,1.0,0.0,202305100586.0,12.0,5.0,5.0,0.0,1.0,1.0,61.0,38.0,1.0,0.0,1.0,20.0,0.0,12.0,1.0,0.0
120252,1,99,99.0,58.0,1.0,9998.0,-99.0,12.0,83.0,42.0,35.0,4.0,56.0,1.0,1.0,4.0,3.0,0.0,99.0,0.0,9.0,220.0,7.0,12.0,1.0,42.0,2.0,0.0,1N4AL3AP4DN5,2013.0,478.0,1904.0,13.0,35.0,Nissan/Datsun,47.0,4.0,1.0,0.0,0.0,70.0,7.0,0.0,0.0,12.0,6.0,42.0,0.0,1.0,1.0,12.0,34488.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,67.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,55.0,2.0,6.0,8.0,1.0,0.0,14.0,13.0,99.0,1.0,4.0,101.0,12.0,1.0,1.0,0.0,202304702790.0,12.0,5.0,1.0,1.0,4.0,1.0,4.0,18.0,2.0,1.0,1.0,9.0,0.0,35.0,1.0,9.0
120267,1,99,99.0,0.0,1.0,9999.0,-99.0,12.0,86.0,33.0,20.0,4.0,20.0,1.0,1.0,4.0,20.0,7.0,8.0,0.0,0.0,995.0,3.0,12.0,1.0,33.0,1.0,0.0,1G1ZD5ST6KF1,2019.0,467.0,1834.0,13.0,20.0,Chevrolet,37.0,4.0,1.0,0.0,0.0,998.0,7.0,0.0,0.0,12.0,6.0,42.0,0.0,0.0,1.0,12.0,33010.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,70.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,2.0,3.0,40.0,3.0,1.0,8.0,1.0,3.0,99.0,13.0,99.0,1.0,4.0,101.0,12.0,1.0,1.0,0.0,202305455887.0,12.0,2.0,11.0,1.0,1.0,1.0,4.0,40.0,1.0,1.0,1.0,9.0,0.0,20.0,1.0,98.0
120268,1,99,99.0,0.0,1.0,9999.0,-99.0,12.0,63.0,42.0,12.0,4.0,33.0,2.0,1.0,3.0,3.0,0.0,8.0,0.0,1.0,995.0,0.0,12.0,1.0,42.0,4.0,0.0,3FAHP0HAXBR2,2011.0,460.0,1780.0,13.0,12.0,Ford,23.0,4.0,1.0,0.0,0.0,45.0,7.0,0.0,0.0,12.0,6.0,42.0,0.0,1.0,1.0,12.0,32442.0,0.0,0.0,0.0,Not licensed,0.0,63.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,45.0,1.0,1.0,8.0,1.0,0.0,1.0,13.0,99.0,1.0,4.0,101.0,12.0,0.0,1.0,0.0,202304841663.0,42.0,2.0,3.0,3.0,1.0,1.0,4.0,33.0,1.0,3.0,1.0,8.0,0.0,12.0,1.0,0.0
120272,1,0,0.0,6.0,1.0,9999.0,-99.0,12.0,86.0,33.0,53.0,80.0,22.0,1.0,1.0,4.0,20.0,7.0,20.0,8.0,0.0,995.0,6.0,12.0,2.0,33.0,1.0,0.0,JS1GT78A4E21,2014.0,509.0,2121.0,80.0,53.0,Suzuki,706.0,80.0,1.0,0.0,0.0,50.0,7.0,8.0,8.0,12.0,6.0,33.0,0.0,0.0,1.0,12.0,33173.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,64.0,999.0,0.0,0.0,0.0,7.0,July,2022.0,7.0,2022.0,0.0,2.0,2.0,40.0,1.0,1.0,8.0,1.0,0.0,98.0,12.0,99.0,1.0,4.0,102.0,12.0,1.0,1.0,0.0,202304753348.0,33.0,5.0,2.0,4.0,1.0,1.0,80.0,22.0,1.0,4.0,1.0,20.0,8.0,53.0,1.0,0.0
120272,2,0,0.0,0.0,1.0,9995.0,-99.0,12.0,86.0,33.0,20.0,14.0,41.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,995.0,0.0,12.0,2.0,33.0,2.0,0.0,2GNALCEK1G62,2016.0,467.0,1847.0,7.0,20.0,Chevrolet,404.0,14.0,1.0,0.0,0.0,30.0,7.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,12.0,33012.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,72.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,2.0,2.0,40.0,1.0,1.0,8.0,1.0,0.0,1.0,62.0,99.0,1.0,1.0,998.0,12.0,0.0,1.0,0.0,202304753348.0,33.0,5.0,2.0,4.0,1.0,1.0,14.0,41.0,1.0,1.0,1.0,1.0,0.0,20.0,2.0,0.0
120286,1,99,99.0,0.0,1.0,9999.0,-99.0,12.0,69.0,42.0,20.0,4.0,24.0,2.0,1.0,4.0,20.0,7.0,8.0,1.0,9.0,995.0,7.0,12.0,1.0,42.0,2.0,0.0,1G1ZE5ST3HF1,2017.0,467.0,1834.0,13.0,20.0,Chevrolet,37.0,4.0,1.0,0.0,0.0,55.0,7.0,3.0,5.0,12.0,6.0,1.0,0.0,0.0,1.0,12.0,32767.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,66.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,1.0,8.0,1.0,0.0,1.0,13.0,99.0,1.0,4.0,101.0,12.0,1.0,1.0,0.0,202305165769.0,12.0,6.0,8.0,0.0,10.0,1.0,4.0,35.0,1.0,0.0,1.0,20.0,0.0,20.0,1.0,0.0
120287,1,0,93.0,38.0,1.0,9995.0,-99.0,12.0,1.0,12.0,30.0,4.0,68.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,9.0,995.0,0.0,12.0,2.0,12.0,1.0,0.0,1VWAT7A30FC0,2015.0,482.0,3134.0,13.0,30.0,Volkswagen,46.0,4.0,1.0,0.0,0.0,20.0,7.0,0.0,0.0,81.0,6.0,12.0,0.0,0.0,1.0,12.0,32641.0,1.0,6.0,3.0,Valid license for this class vehicle,3.0,63.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,5.0,5.0,45.0,1.0,1.0,8.0,1.0,0.0,11.0,15.0,99.0,1.0,1.0,401.0,12.0,0.0,1.0,0.0,202305334563.0,12.0,6.0,10.0,0.0,2.0,1.0,4.0,54.0,2.0,0.0,1.0,20.0,0.0,30.0,2.0,0.0
120288,1,99,99.0,58.0,1.0,1.0,-99.0,12.0,31.0,30.0,12.0,4.0,19.0,1.0,1.0,4.0,20.0,7.0,8.0,1.0,0.0,0.0,7.0,12.0,1.0,30.0,1.0,0.0,3FA6P0T91GR2,2016.0,460.0,1780.0,13.0,12.0,Ford,23.0,4.0,1.0,0.0,0.0,65.0,7.0,3.0,5.0,12.0,6.0,30.0,0.0,0.0,1.0,12.0,32218.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,67.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,3.0,2.0,65.0,3.0,1.0,8.0,1.0,0.0,14.0,13.0,99.0,4.0,4.0,101.0,12.0,2.0,1.0,0.0,202305497060.0,12.0,7.0,12.0,0.0,2.0,1.0,4.0,25.0,1.0,0.0,1.0,99.0,0.0,12.0,1.0,99.0
120296,1,99,99.0,6.0,1.0,9998.0,-99.0,12.0,75.0,42.0,7.0,20.0,57.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,1.0,190.0,7.0,12.0,1.0,42.0,2.0,0.0,2C4RDGCG6HR7,2017.0,476.0,14832.0,2.0,7.0,Dodge,442.0,20.0,1.0,0.0,0.0,30.0,7.0,3.0,5.0,12.0,6.0,42.0,0.0,1.0,1.0,12.0,33763.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,69.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,30.0,2.0,1.0,8.0,1.0,0.0,14.0,12.0,99.0,1.0,4.0,102.0,12.0,1.0,1.0,0.0,202305552341.0,12.0,1.0,12.0,1.0,1.0,1.0,20.0,77.0,1.0,0.0,1.0,20.0,0.0,7.0,2.0,98.0
120324,2,99,0.0,0.0,1.0,9999.0,-99.0,12.0,101.0,12.0,53.0,80.0,32.0,1.0,1.0,4.0,20.0,7.0,20.0,8.0,9.0,995.0,2.0,12.0,2.0,12.0,1.0,0.0,JS1GN7DA4621,2006.0,509.0,13162.0,80.0,53.0,Suzuki,705.0,80.0,1.0,0.0,0.0,84.0,7.0,8.0,8.0,12.0,6.0,12.0,0.0,0.0,1.0,12.0,34667.0,1.0,6.0,3.0,Valid license for this class vehicle,3.0,68.0,999.0,0.0,0.0,0.0,1.0,January,2019.0,1.0,2019.0,3.0,2.0,3.0,45.0,1.0,1.0,8.0,1.0,3.0,1.0,51.0,99.0,1.0,1.0,202.0,12.0,1.0,1.0,0.0,202305526488.0,12.0,5.0,12.0,1.0,1.0,1.0,80.0,28.0,1.0,1.0,1.0,20.0,8.0,53.0,2.0,0.0
120325,1,1,0.0,0.0,1.0,9999.0,-99.0,12.0,101.0,18.0,55.0,14.0,84.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,995.0,7.0,12.0,1.0,18.0,1.0,0.0,5NMS33AD4KH0,2019.0,498.0,2057.0,7.0,55.0,Hyundai,401.0,14.0,1.0,0.0,0.0,45.0,7.0,0.0,0.0,12.0,6.0,26.0,0.0,0.0,1.0,12.0,33525.0,1.0,6.0,3.0,Valid license for this class vehicle,3.0,74.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,45.0,3.0,1.0,8.0,1.0,40.0,14.0,13.0,99.0,1.0,4.0,101.0,12.0,1.0,1.0,0.0,202304762212.0,12.0,7.0,1.0,0.0,1.0,1.0,14.0,60.0,1.0,0.0,1.0,20.0,0.0,55.0,2.0,0.0
120328,1,99,99.0,39.0,1.0,9999.0,-99.0,12.0,99.0,12.0,37.0,4.0,28.0,1.0,1.0,3.0,20.0,7.0,8.0,0.0,1.0,995.0,0.0,12.0,2.0,12.0,4.0,0.0,1HGCV1F14MA0,2021.0,474.0,1861.0,13.0,37.0,Honda,32.0,4.0,1.0,0.0,0.0,70.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,1.0,1.0,12.0,33023.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,77.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,2.0,6.0,45.0,1.0,1.0,8.0,1.0,3.0,1.0,17.0,99.0,1.0,1.0,501.0,12.0,0.0,1.0,0.0,202304837788.0,12.0,3.0,3.0,0.0,1.0,1.0,4.0,28.0,2.0,0.0,1.0,8.0,0.0,37.0,2.0,98.0
120331,1,10,99.0,6.0,1.0,1.0,-99.0,12.0,57.0,33.0,49.0,4.0,51.0,2.0,1.0,4.0,8.0,0.0,8.0,0.0,0.0,0.0,7.0,12.0,1.0,33.0,1.0,0.0,JTDEPMAE9MJ1,2021.0,448.0,2208.0,13.0,49.0,Toyota,32.0,4.0,1.0,0.0,0.0,50.0,7.0,0.0,0.0,12.0,6.0,42.0,0.0,0.0,1.0,12.0,33594.0,1.0,6.0,3.0,Valid license for this class vehicle,3.0,60.0,999.0,0.0,1.0,1.0,10.0,October,2018.0,9.0,2022.0,0.0,2.0,3.0,45.0,1.0,5.0,8.0,1.0,0.0,1.0,13.0,99.0,1.0,4.0,101.0,12.0,4.0,1.0,0.0,202304756930.0,33.0,5.0,2.0,4.0,1.0,1.0,4.0,51.0,2.0,4.0,1.0,8.0,0.0,49.0,1.0,10.0
120332,1,9,99.0,28.0,1.0,9998.0,-99.0,12.0,31.0,12.0,35.0,4.0,29.0,1.0,1.0,4.0,20.0,7.0,8.0,0.0,1.0,370.0,7.0,12.0,2.0,12.0,1.0,0.0,1N4AA6AP0HC4,2017.0,478.0,2302.0,13.0,35.0,Nissan/Datsun,39.0,4.0,1.0,0.0,0.0,60.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,1.0,1.0,13.0,31548.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,999.0,999.0,0.0,0.0,1.0,3.0,March,2020.0,3.0,2020.0,0.0,1.0,2.0,60.0,1.0,1.0,8.0,1.0,0.0,1.0,10.0,99.0,1.0,2.0,301.0,12.0,3.0,1.0,0.0,202304809100.0,12.0,2.0,3.0,0.0,1.0,1.0,4.0,52.0,1.0,0.0,1.0,8.0,0.0,35.0,2.0,0.0
120337,1,9,99.0,38.0,1.0,9998.0,-99.0,12.0,57.0,12.0,58.0,4.0,47.0,2.0,1.0,4.0,8.0,0.0,99.0,0.0,1.0,10.0,7.0,12.0,2.0,12.0,1.0,0.0,JN1BY1AP8DM5,2013.0,480.0,2357.0,13.0,58.0,Infiniti,38.0,4.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,1.0,12.0,33619.0,1.0,1.0,2.0,No valid license for this class vehicle,0.0,63.0,999.0,0.0,0.0,0.0,1.0,January,2023.0,1.0,2023.0,0.0,2.0,3.0,50.0,1.0,1.0,8.0,1.0,3.0,11.0,15.0,99.0,1.0,1.0,401.0,12.0,2.0,1.0,0.0,202304762222.0,12.0,3.0,2.0,4.0,1.0,1.0,4.0,47.0,2.0,4.0,1.0,99.0,0.0,58.0,1.0,99.0
120337,2,0,0.0,0.0,1.0,0.0,-99.0,12.0,57.0,12.0,82.0,66.0,48.0,1.0,1.0,1.0,3.0,0.0,20.0,0.0,0.0,996.0,0.0,12.0,2.0,12.0,1.0,0.0,1FUJA6CG63LK,2003.0,450.0,2482.0,66.0,82.0,Freightliner,881.0,66.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,12.0,33486.0,1.0,6.0,3.0,Valid license for this class vehicle,3.0,69.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0,1.0,8.0,1.0,3.0,1.0,62.0,99.0,1.0,1.0,402.0,12.0,0.0,1.0,0.0,202304762222.0,12.0,3.0,2.0,4.0,1.0,1.0,66.0,48.0,1.0,1.0,1.0,20.0,0.0,82.0,2.0,0.0
120338,1,99,99.0,51.0,1.0,9999.0,-99.0,12.0,99.0,12.0,55.0,14.0,68.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,9.0,995.0,7.0,12.0,2.0,12.0,1.0,0.0,5NMS34AJ5NH4,2022.0,498.0,2057.0,7.0,55.0,Hyundai,401.0,14.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,12.0,33428.0,1.0,6.0,3.0,Valid license for this class vehicle,3.0,70.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,2.0,2.0,35.0,1.0,1.0,8.0,1.0,0.0,98.0,54.0,99.0,1.0,1.0,303.0,12.0,1.0,1.0,0.0,202305133700.0,12.0,6.0,7.0,1.0,10.0,1.0,14.0,55.0,2.0,1.0,1.0,8.0,0.0,55.0,1.0,0.0
120339,2,99,99.0,0.0,1.0,9999.0,-99.0,12.0,99.0,12.0,49.0,4.0,22.0,1.0,1.0,4.0,3.0,0.0,8.0,0.0,9.0,995.0,7.0,12.0,3.0,12.0,1.0,0.0,4T1G11AK9PU7,2023.0,448.0,2469.0,13.0,49.0,Toyota,40.0,4.0,1.0,0.0,0.0,90.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,12.0,33461.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,67.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,3.0,2.0,5.0,40.0,1.0,1.0,8.0,1.0,3.0,1.0,62.0,99.0,1.0,1.0,402.0,12.0,2.0,1.0,0.0,202305488698.0,12.0,1.0,10.0,2.0,10.0,1.0,4.0,51.0,2.0,2.0,1.0,20.0,0.0,49.0,2.0,99.0
120351,1,0,93.0,38.0,1.0,3026.0,-99.0,12.0,95.0,12.0,49.0,4.0,61.0,1.0,1.0,4.0,3.0,0.0,8.0,0.0,0.0,0.0,7.0,12.0,2.0,12.0,1.0,0.0,4T1BE32K36U6,2006.0,448.0,2469.0,13.0,49.0,Toyota,40.0,4.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,6.0,12.0,0.0,0.0,1.0,12.0,32828.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,72.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,25.0,1.0,1.0,8.0,1.0,20.0,11.0,15.0,99.0,1.0,1.0,414.0,12.0,1.0,1.0,0.0,202304900516.0,12.0,2.0,4.0,0.0,10.0,1.0,4.0,25.0,2.0,0.0,1.0,20.0,0.0,49.0,1.0,0.0
120353,2,98,0.0,0.0,1.0,0.0,-99.0,12.0,85.0,12.0,49.0,14.0,49.0,2.0,1.0,1.0,3.0,0.0,8.0,0.0,0.0,996.0,0.0,12.0,2.0,12.0,4.0,0.0,2T3W1RFV2MC1,2021.0,448.0,2217.0,7.0,49.0,Toyota,402.0,14.0,1.0,0.0,0.0,60.0,0.0,3.0,5.0,6.0,6.0,12.0,0.0,0.0,1.0,12.0,33180.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,68.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,3.0,2.0,70.0,1.0,1.0,8.0,1.0,0.0,2.0,53.0,99.0,1.0,1.0,201.0,12.0,0.0,1.0,0.0,202305171651.0,12.0,3.0,8.0,0.0,1.0,1.0,14.0,45.0,2.0,0.0,1.0,20.0,0.0,49.0,1.0,0.0
120356,1,99,99.0,0.0,1.0,1.0,-99.0,12.0,31.0,12.0,55.0,4.0,26.0,1.0,1.0,3.0,20.0,7.0,8.0,0.0,9.0,0.0,0.0,12.0,4.0,12.0,2.0,0.0,5NPEG4JAXMH1,2021.0,498.0,2459.0,13.0,55.0,Hyundai,33.0,4.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,12.0,32277.0,1.0,1.0,2.0,No valid license for this class vehicle,0.0,70.0,999.0,0.0,2.0,1.0,5.0,May,2020.0,9.0,2022.0,0.0,2.0,3.0,45.0,1.0,1.0,8.0,1.0,3.0,1.0,50.0,99.0,1.0,1.0,202.0,12.0,0.0,1.0,0.0,202305671367.0,12.0,4.0,7.0,2.0,1.0,1.0,4.0,86.0,2.0,0.0,1.0,20.0,0.0,55.0,2.0,0.0
